"WARDS_ID","WARDS_NAME","DISTRICT_ID"
6126,"XÃ HOẰNG LỘC",336
6127,"THỊ TRẤN QUAN SƠN",337
6128,"XÃ TAM LƯ",337
6129,"XÃ TAM THANH",337
6130,"XÃ SƠN LƯ",337
6131,"XÃ SƠN ĐIỆN",337
6132,"XÃ TRUNG HẠ",337
6133,"XÃ MƯỜNG MÌN",337
6134,"XÃ SƠN HÀ",337
6135,"XÃ TRUNG THƯỢNG",337
6136,"XÃ TRUNG TIẾN",337
6137,"XÃ SƠN THỦY",337
6138,"XÃ NA MÈO",337
6139,"XÃ TRUNG XUÂN",337
6140,"XÃ THẠCH TƯỢNG",338
6141,"XÃ THÀNH MỸ",338
6142,"XÃ THẠCH SƠN",338
6143,"XÃ THẠCH ĐỒNG",338
6144,"XÃ THÀNH TÂM",338
6145,"XÃ THẠCH LÂM",338
6146,"XÃ THÀNH YÊN",338
6147,"XÃ THÀNH VÂN",338
6148,"XÃ THÀNH TIẾN",338
6149,"XÃ THÀNH THỌ",338
6150,"XÃ THÀNH AN",338
6151,"XÃ THÀNH KIM",338
6152,"XÃ THÀNH HƯNG",338
6153,"XÃ THẠCH QUẢNG",338
6154,"XÃ THÀNH CÔNG",338
6155,"XÃ THÀNH LONG",338
6156,"THỊ TRẤN KIM TÂN",338
6157,"XÃ THÀNH MINH",338
6158,"XÃ THÀNH TÂN",338
6159,"XÃ THẠCH CẨM",338
6160,"THỊ TRẤN VÂN DU",338
6161,"XÃ THÀNH VINH",338
6162,"XÃ THÀNH TRỰC",338
6163,"XÃ NGỌC TRẠO",338
6164,"XÃ KIM TÂN",338
6165,"XÃ THÀNH ĐỊNH",338
6166,"XÃ THẠCH LONG",338
6167,"XÃ QUẢNG TÂN",339
6168,"XÃ QUẢNG YÊN",339
6169,"XÃ QUẢNG PHÚ",339
6170,"XÃ QUẢNG ĐÔNG",339
6171,"XÃ QUẢNG PHONG",339
6172,"XÃ QUẢNG THỊNH",339
6173,"XÃ QUẢNG LỢI",339
6174,"THỊ TRẤN QUẢNG XƯƠNG",339
6175,"XÃ QUẢNG HÒA",339
6176,"XÃ QUẢNG NINH",339
6177,"XÃ QUẢNG LƯU",339
6178,"XÃ QUẢNG ĐỊNH",339
6179,"XÃ QUẢNG TÂM",339
6180,"XÃ QUẢNG LONG",339
6181,"XÃ QUẢNG PHÚC",339
6182,"XÃ QUẢNG VỌNG",339
6183,"XÃ QUẢNG NGỌC",339
6184,"XÃ QUẢNG TRƯƠNG",339
6185,"XÃ QUẢNG KHÊ",339
6186,"XÃ QUẢNG TRUNG",339
6187,"XÃ QUẢNG THÁI",339
6188,"XÃ QUẢNG BÌNH",339
6189,"XÃ QUẢNG ĐỨC",339
6190,"XÃ QUẢNG HẢI",339
6191,"XÃ QUẢNG CHÂU",339
6192,"XÃ QUẢNG LĨNH",339
6193,"XÃ QUẢNG HÙNG",339
6194,"XÃ QUẢNG CÁT",339
6195,"XÃ QUẢNG GIAO",339
6196,"XÃ QUẢNG THỌ",339
6197,"XÃ QUẢNG TRẠCH",339
6198,"XÃ QUẢNG VĂN",339
6199,"XÃ QUẢNG CHÍNH",339
6200,"XÃ QUẢNG NHAM",339
6201,"XÃ QUẢNG THẠCH",339
6202,"XÃ QUẢNG LỘC",339
6203,"XÃ QUẢNG HỢP",339
6204,"XÃ QUẢNG NHÂN",339
6205,"XÃ QUẢNG ĐẠI",339
6206,"XÃ QUẢNG VINH",339
6207,"XÃ QUẢNG MINH",339
6208,"THỊ TRẤN LƯU VỆ",339
6209,"THỊ TRẤN NGÃ BA MÔI",339
6210,"THỊ TRẮN NGA SƠN",340
6211,"XÃ NGA NHÂN",340
6212,"XÃ NGA MỸ",340
6213,"XÃ NGA GIÁP",340
6214,"XÃ NGA THỦY",340
6215,"XÃ NGA YÊN",340
6216,"XÃ NGA HẢI",340
6217,"XÃ NGA AN",340
6218,"XÃ NGA TIẾN",340
6219,"XÃ NGA LIÊN",340
6220,"XÃ NGA THÀNH",340
6221,"XÃ NGA THÁI",340
6222,"XÃ NGA PHÚ",340
6223,"XÃ NGA ĐIỀN",340
6224,"XÃ NGA THIỆN",340
6225,"XÃ NGA TRƯỜNG",340
6226,"XÃ NGA THẮNG",340
6227,"XÃ NGA TRUNG",340
6228,"XÃ NGA BẠCH",340
6229,"XÃ NGA VĂN",340
6230,"XÃ NGA VỊNH",340
6231,"XÃ NGA LĨNH",340
6232,"XÃ NGA THẠCH",340
6233,"XÃ NGA TÂN",340
6234,"XÃ NGA THANH",340
6235,"XÃ NGA HƯNG",340
6236,"XÃ BA ĐÌNH",340
6237,"XÃ NGA VÂN",340
6238,"THỊ TRẤN RỪNG THÔNG",341
6239,"XÃ ĐÔNG HƯNG",341
6240,"XÃ ĐÔNG TÂN",341
6241,"XÃ ĐÔNG THANH",341
6242,"XÃ ĐÔNG KHÊ",341
6243,"XÃ ĐÔNG LĨNH",341
6244,"XÃ ĐÔNG MINH",341
6245,"XÃ ĐÔNG PHÚ",341
6246,"XÃ ĐÔNG VINH",341
6247,"XÃ ĐÔNG NAM",341
6248,"XÃ ĐÔNG YÊN",341
6249,"XÃ ĐÔNG THỊNH",341
6250,"XÃ ĐÔNG VĂN",341
6251,"XÃ ĐÔNG HÒA",341
6252,"XÃ ĐÔNG HOÀNG",341
6253,"XÃ ĐÔNG ANH",341
6254,"XÃ ĐÔNG XUÂN",341
6255,"XÃ ĐÔNG TIẾN",341
6256,"XÃ ĐÔNG NINH",341
6257,"XÃ CAO SƠN",341
6258,"XÃ TÂY SƠN",341
6259,"XÃ QUAN SƠN",341
6260,"LÀNG NGHỀ ĐÔNG HƯNG",341
6261,"TRỊ TRẤN NHỒI",341
6262,"XÃ ĐÔNG QUANG",341
6263,"XÃ VĨNH QUANG",342
6264,"XÃ VĨNH TIẾN",342
6265,"XÃ VĨNH LONG",342
6266,"XÃ VĨNH HƯNG",342
6267,"XÃ VĨNH PHÚC",342
6268,"XÃ VĨNH HÒA",342
6269,"XÃ VĨNH MINH",342
6270,"XÃ VĨNH HÙNG",342
6271,"XÃ VĨNH TÂN",342
6272,"XÃ VĨNH AN",342
6273,"THỊ TRẤN VĨNH LỘC",342
6274,"XÃ VĨNH YÊN",342
6275,"XÃ VĨNH THÀNH",342
6276,"XÃ VĨNH NINH",342
6277,"XÃ VĨNH THỊNH",342
6278,"XÃ VĨNH KHANG",342
6279,"THI TRẤN LANG CHÁNH",343
6280,"XÃ LÂM PHÚ",343
6281,"XÃ YÊN KHƯƠNG",343
6282,"XÃ GIAO THIỆN",343
6283,"XÃ ĐỒNG LƯƠNG",343
6284,"XÃ TAM VĂN",343
6285,"XÃ GIAO AN",343
6286,"XÃ TAN PHÚC",343
6287,"XÃ QUANG HIẾN",343
6288,"XÃ YÊN THẮNG",343
6289,"XÃ CHÍ NANG",343
6290,"PHƯỜNG BA ĐÌNH",344
6291,"PHƯỜNG NGỌC TRẠO",344
6292,"PHƯỜNG ĐÔNG VỆ",344
6293,"PHƯỜNG PHÚ SƠN",344
6294,"PHƯỜNG TÂN SƠN",344
6295,"PHƯỜNG ĐIỆN BIÊN",344
6296,"XÃ ĐÔNG CƯƠNG",344
6297,"PHƯỜNG ĐÔNG SƠN",344
6298,"PHƯỜNG LAM SƠN",344
6299,"PHƯỜNG TRƯỜNG THI",344
6300,"PHƯỜNG ĐÔNG THỌ",344
6301,"PHƯỜNG HÀM RỒNG",344
6302,"PHƯỜNG NAM NGẠN",344
6303,"XÃ QUẢNG HƯNG",344
6304,"XÃ QUẢNG THẮNG",344
6305,"XÃ ĐÔNG HƯƠNG",344
6306,"XÃ ĐÔNG HẢI",344
6307,"XÃ QUẢNG THÀNH",344
6308,"XÃ HỢP TIẾN",345
6309,"XÃ MINH SƠN",345
6310,"XÃ DÂN LỰC",345
6311,"XÃ TIẾN NÔNG",345
6312,"XÃ KHUYẾN NÔNG",345
6313,"XÃ THỌ THẾ",345
6314,"XÃ THỌ DÂN",345
6315,"XÃ THỌ TÂN",345
6316,"XÃ HỢP LÝ",345
6317,"XÃ HỢP THẮNG",345
6318,"XÃ THÁI HÒA",345
6319,"XÃ ĐỒNG THẮNG",345
6320,"XÃ BÌNH SƠN",345
6321,"XÃ THỌ SƠN",345
6322,"XÃ THỌ NGỌC",345
6323,"XÃ THỌ TIẾN",345
6324,"XÃ TRIỆU THÀNH",345
6325,"XÃ HỢP THÀNH",345
6326,"XÃ AN NÔNG",345
6327,"XÃ VĂN SƠN",345
6328,"XÃ TÂN NINH",345
6329,"XÃ NÔNG TRƯỜNG",345
6330,"XÃ ĐỒNG LỢI",345
6331,"XÃ ĐỒNG TIẾN",345
6332,"XÃ MINH CHÂU",345
6333,"XÃ DÂN LÝ",345
6334,"THỊ TRẤN TRIỆU SƠN",345
6335,"XÃ PHỐ THIỀU",345
6336,"THỊ TRẤN GIẮT",345
6337,"XÃ THỌ CƯỜNG",345
6338,"XÃ THỌ BÌNH",345
6339,"XÃ XUÂN THỌ",345
6340,"XÃ XUÂN LỘC",345
6341,"XÃ THỌ VỰC",345
6342,"XÃ XUÂN THỊNH",345
6343,"XÃ THỌ PHÚ",345
6344,"XÃ MINH DÂN",345
6345,"XÃ DÂN QUYỀN",345
6346,"XÃ HOÀNG GIANG",346
6347,"XÃ TẾ ĐỘ",346
6348,"XÃ TRUNG CHÍNH",346
6349,"XÃ MINH NGHĨA",346
6350,"XÃ TRƯỜNG SƠN",346
6351,"XÃ THĂNG BÌNH",346
6352,"XÃ TƯỢNG LĨNH",346
6353,"XÃ MINH THỌ",346
6354,"XÃ MINH KHÔI",346
6355,"XÃ VẠN THIỆN",346
6356,"XÃ VẠN THẮNG",346
6357,"XÃ TRUNG THÀNH",346
6358,"XÃ CÔNG LIÊM",346
6359,"XÃ TRƯỜNG GIANG",346
6360,"XÃ TRƯỜNG MINH",346
6361,"XÃ THĂNG THỌ",346
6362,"XÃ TƯỢNG SƠN",346
6363,"XÃ KHANG NINH",346
6364,"XÃ TẾ NÔNG",346
6365,"XÃ VẠN HÒA",346
6366,"XÃ TƯỢNG VĂN",346
6367,"XÃ THĂNG LONG",346
6368,"XÃ THƯỢNG SƠN",346
6369,"XÃ HOÀNG SƠN",346
6370,"XÃ TÂN KHANG",346
6371,"XÃ TRUNG Ý",346
6372,"XÃ TẾ LỢI",346
6373,"THỊ TRẤN NÔNG CỐNG",346
6374,"XÃ TÂN PHÚC",346
6375,"XÃ TÂN THỌ",346
6376,"XÃ TẾ TÂN",346
6377,"XÃ TẾ THẮNG",346
6378,"XÃ TRƯỜNG TRUNG",346
6379,"XÃ CÔNG CHÍNH",346
6380,"XÃ CÔNG BÌNH",346
6381,"XÃ YÊN MỸ",346
6382,"XÃ HẢI AN",347
6383,"XÃ NIMH HẢI",347
6384,"XÃ HẢI NINH",347
6385,"XÃ TRÚC LÂM",347
6386,"XÃ XUÂN LÂM",347
6387,"THỊ TRẤN CÒNG",347
6388,"XÃ TÙNG LÂM",347
6389,"XÃ HÙNG SƠN",347
6390,"XÃ TÂN DÂN",347
6391,"XÃ NGHI SƠN",347
6392,"THỊ TRẤN TĨNH GIA",347
6393,"XÃ HẢI THƯỢNG",347
6394,"XÃ ĐỊNH HẢI",347
6395,"XÃ HẢI NHÂN",347
6396,"XÃ NGUYÊN BÌNH",347
6397,"XÃ PHÚ SƠN",347
6398,"XÃ PHÚ LÂM",347
6399,"XÃ TÂN TRƯỜNG",347
6400,"XÃ TRƯỜNG LÂM",347
6401,"XÃ MAI LÂM",347
6402,"XÃ HẢI HÀ",347
6403,"XÃ HẢI YẾN",347
6404,"XÃ HẢI BÌNH",347
6405,"XÃ TĨNH HẢI",347
6406,"XÃ THANH THỦY",347
6407,"XÃ HẢI CHÂU",347
6408,"XÃ THANH SƠN",347
6409,"XÃ ANH SƠN",347
6410,"XÃ CÁC SƠN",347
6411,"XÃ NGỌC LĨNH",347
6412,"XÃ TRIỆU DƯƠNG",347
6413,"XÃ HẢI LĨNH",347
6414,"XÃ HẢI HÒA",347
6415,"XÃ BÌNH MINH",347
6416,"XÃ HẢI THANH",347
6417,"XÃ THỌ THANH",348
6418,"XÃ NGỌC PHỤNG",348
6419,"THỊ TRẤN THƯỜNG XUÂN",348
6420,"XÃ LƯƠNG SƠN",348
6421,"XÃ BÁT MỌT",348
6422,"YÊN NHÂN",348
6423,"XÃ XUÂN CHINH",348
6424,"XÃ LUẬN THÀNH",348
6425,"XÃ LUẬN KHÊ",348
6426,"XÃ XUÂN CẨM",348
6427,"THỊ TRẤN KHE HẠ",348
6428,"XÃ XUÂN CAO",348
6429,"XÃ XUÂN LIÊN",348
6430,"XÃ VẠN XUÂN",348
6431,"XÃ XUÂN LẸ",348
6432,"XÃ XUÂN THẮNG",348
6433,"XÃ XUÂN LỘC",348
6434,"XÃ TÂN THÀNH",348
6435,"XÃ XUÂN DƯƠNG",348
6436,"XÃ CÁT VÂN",349
6437,"XÃ BÌNH LƯƠNG",349
6438,"XÃ THANH PHONG",349
6439,"XÃ YÊN LỄ",349
6440,"THI TRẤN BÃI TRÀNH",349
6441,"XÃ XUÂN HÒA",349
6442,"XÃ THANH XUÂN",349
6443,"XÃ THANH LÂM",349
6444,"XÃ CÁT TÂN",349
6445,"THỊ TRẤN YÊN CÁT",349
6446,"XÃ XUÂN BÌNH",349
6447,"XÃ THANH HÒA",349
6448,"XÃ THANH QUÂN",349
6449,"XÃ THANH SƠN",349
6450,"XÃ HÓA QUỲ",349
6451,"XÃ XUÂN QUỲ",349
6452,"XÃ TÂN BÌNH",349
6453,"XÃ THƯỢNG NINH",349
6454,"XÃ HƯNG LỘC",350
6455,"XÃ PHÚ LỘC",350
7251,"XÃ TRUNG LỄ",384
7252,"XÃ ĐỨC LÂM",384
7253,"XÃ ĐỨC DŨNG",384
7254,"XÃ ĐỨC AN",384
7255,"XÃ ĐỨC LẬP",384
7256,"XÃ ĐỨC LẠNG",384
7257,"XÃ ĐỨC LẠC",384
7258,"XÃ ĐỨC LONG",384
7259,"XÃ ĐỨC HÒA",384
7260,"XÃ BÙI XÁ",384
7261,"XÃ ĐỨC YÊN",384
7262,"XÃ TRƯỜNG SƠN",384
7263,"XÃ LIÊN MINH",384
7264,"XÃ ĐỨC THỊNH",384
7265,"XÃ ĐỨC LA",384
7266,"XÃ ĐỨC LĨNH",384
7267,"THỊ TRẤN NGHÈN",385
7268,"XÃ THIÊN LỘC",385
7269,"XÃ THUẦN THIỆN",385
7270,"XÃ KIM LỘC",385
7271,"XÃ VƯỢNG LỘC",385
7272,"XÃ THANH LỘC",385
7273,"XÃ SONG LỘC",385
7274,"XÃ THƯỜNG NGA",385
7275,"XÃ TRƯỜNG LỘC",385
7276,"XÃ TÙNG LỘC",385
7277,"XÃ YÊN LỘC",385
7278,"XÃ PHÚ LỘC",385
7279,"XÃ KHÁNH LỘC",385
7280,"XÃ GIA HANH",385
7281,"XÃ VĨNH LỘC",385
7282,"XÃ TIẾN LỘC",385
7283,"XÃ TRUNG LỘC",385
7284,"XÃ XUÂN LỘC",385
7285,"XÃ QUANG LỘC",385
7286,"XÃ THƯỢNG LỘC",385
7287,"XÃ ĐỒNG LỘC",385
7288,"XÃ MỸ LỘC",385
7289,"XÃ SƠN LỘC",385
7290,"XÃ ÍCH HẬU",386
7291,"XÃ PHÙ LƯU",386
7292,"XÃ HỒNG LỘC",386
7293,"XÃ BÌNH LỘC",386
7294,"XÃ TÂN LỘC",386
7295,"XÃ AN LỘC",386
7296,"XÃ THỊNH LỘC",386
7297,"XÃ THẠCH KIM",386
7298,"XÃ THẠCH BẰNG",386
7299,"XÃ THẠCH CHÂU",386
7300,"XÃ THẠCH MỸ",386
7301,"XÃ MAI PHỤ",386
7302,"XÃ HỘ ĐỘ",386
7303,"THỊ TRẤN LỘC HÀ",386
7304,"THỊ TRẤN XUÂN AN",387
7305,"XÃ XUÂN HỘI",387
7306,"XÃ XUÂN TRƯỜNG",387
7307,"XÃ XUÂN ĐAN",387
7308,"XÃ XUÂN PHỔ",387
7309,"XÃ XUÂN HẢI",387
7310,"XÃ XUÂN YÊN",387
7311,"XÃ TIÊN ĐIỀN",387
7312,"XÃ XUÂN GIANG",387
7313,"XÃ XUÂN MỸ",387
7314,"XÃ XUÂN THÀNH",387
7315,"XÃ XUÂN HỒNG",387
7316,"XÃ XUÂN VIÊN",387
7317,"XÃ XUÂN LAM",387
7318,"XÃ XUÂN LĨNH",387
7319,"XÃ XUÂN LIÊN",387
7320,"XÃ CỔ ĐẠM",387
7321,"XÃ CƯƠNG GIÁN",387
7322,"THỊ TRẤN NGHI XUÂN",387
7323,"THỊ TRẤN PHỐ CHÂU",388
7324,"THỊ TRẤN TÂY SƠN",388
7325,"XÃ SƠN TÂY",388
7326,"XÃ SƠN KIM 1",388
7327,"XÃ SƠN KIM 2",388
7328,"XÃ SƠN HỒNG",388
7329,"XÃ SƠN LĨNH",388
7330,"XÃ SƠN DIỆM",388
7331,"XÃ SƠN QUANG",388
7332,"XÃ SƠN GIANG",388
7333,"XÃ SƠN LÂM",388
7334,"XÃ SƠN HÀM",388
7335,"XÃ SƠN TRUNG",388
7336,"XÃ SƠN PHÚ",388
7337,"XÃ SƠN TRƯỜNG",388
7338,"XÃ SƠN PHÚC",388
7339,"XÃ SƠN MAI,",388
7340,"XÃ SƠN THỦY",388
7341,"XÃ SƠN BẰNG",388
7342,"XÃ SƠN NINH",388
7343,"XÃ SƠN THỊNH",388
7344,"XÃ SƠN HÒA",388
7345,"XÃ SƠN AN",388
7346,"XÃ SƠN LỄ",388
7347,"XÃ SƠN TIẾN",388
7348,"XÃ SƠN CHÂU",388
7349,"XÃ SƠN BÌNH",388
7350,"XÃ SƠN HÀ",388
7351,"XÃ SƠN TRÀ",388
7352,"XÃ SƠN LONG",388
7353,"XÃ SƠN TÂN",388
7354,"XÃ SƠN MỸ",388
7355,"XÃ HƯƠNG ĐÔ",389
7356,"XÃ PHÚC ĐỒNG",389
7357,"XÃ HOÀ HẢI",389
7358,"XÃ HÀ LINH",389
7359,"XÃ PHƯƠNG ĐIỀN",389
7360,"XÃ PHƯƠNG MỸ",389
7361,"THỊ TRẤN HƯƠNG KHÊ",389
7362,"XÃ HƯƠNG TRẠCH",389
7363,"XÃ PHÚC TRẠCH",389
7364,"XÃ HƯƠNG TRÀ",389
6571,"XÃ LŨNG CAO",356
6572,"XÃ HẠ TRUNG",356
6573,"XÃ LƯỢNG NỘI",356
6574,"XÃ KỲ TÂN",356
6575,"XÃ VĂN NHO",356
6576,"XÃ ĐIỀN THƯỢNG",356
6577,"XÃ ĐIỀN HẠ",356
6578,"XÃ ĐIỀN TRUNG",356
6579,"XÃ LƯƠNG TRUNG",356
6580,"XÃ ĐIỀN QUANG",356
6581,"XÃ ĐIỀN LƯ",356
6582,"XÃ TÂN LẬP",356
6583,"XÃ LÂM SA",356
6584,"XÃ LŨNG NIÊM",356
6585,"XÃ THANH LÂM",356
6586,"XÃ CỔ LŨNG",356
6587,"XÃ BAN CÔNG",356
6588,"XÃ LƯƠNG NGOẠI",356
6589,"XÃ THIẾT KẾ",356
6590,"XÃ ĐỒNG TÂM",356
6591,"XÃ THÀNH SƠN",356
6592,"XÃ YÊN PHONG",357
6593,"XÃ YÊN THÁI",357
6594,"XÃ YÊN NINH",357
6595,"XÃ ĐỊNH TƯỜNG",357
6596,"XÃ ĐỊNH LONG",357
6597,"XÃ ĐỊNH HƯNG",357
6598,"XÃ ĐỊNH BÌNH",357
6599,"XÃ ĐỊNH TĂNG",357
6600,"XÃ ĐỊNH HÒA",357
6601,"XÃ YÊN TRƯỜNG",357
6602,"THỊ TRẤN NÔNG TRƯỜNG THỐNG NHẤT",357
6603,"XÃ ĐỊNH THÀNH",357
6604,"XÃ ĐỊNH CÔNG",357
6605,"XÃ ĐỊNH TIẾN",357
6606,"XÃ ĐỊNH TÂN",357
6607,"THỊ TRẤN QUÁN LÀO",357
6608,"XÃ YÊN LÂM",357
6609,"XÃ YÊN TÂM",357
6610,"XÃ YÊN GIANG",357
6611,"XÃ YÊN PHÚ",357
6612,"XÃ YÊN BÁI",357
6613,"XÃ YÊN TRUNG",357
6614,"XÃ YÊN LÝ",357
6615,"XÃ YÊN THỌ",357
6616,"XÃ QUÝ LỘC",357
6617,"XÃ YÊN HÙNG",357
6618,"XÃ YÊN THỊNH",357
6619,"XÃ YÊN LẠC",357
6620,"XÃ ĐỊNH LIÊN",357
6621,"XÃ ĐỊNH HẢI",357
6622,"THỊ TRẤN SAO VÀNG",358
6623,"THỊ TRẤN THỌ XUÂN",358
6624,"XÃ XUÂN TÂN",358
6625,"THỊ TRẤN LAM SƠN",358
6626,"XÃ XUÂN CHÂU",358
6627,"XÃ XUÂN TÍN",358
6628,"XÃ THỌ THẮNG",358
6629,"XÃ XUÂN LẬP",358
6630,"XÃ XUÂN HÒA",358
6631,"XÃ XUÂN PHONG",358
6632,"XÃ NAM GIANG",358
6633,"XÃ XUÂN QUANG",358
6634,"XÃ XUÂN THIÊN",358
6635,"XÃ XUÂN LÂM",358
6636,"XÃ THỌ XƯƠNG",358
6637,"XÃ XUÂN KHÁNH",358
6638,"XÃ THỌ TRƯỜNG",358
6639,"XÃ THỌ NGUYÊN",358
6640,"XÃ XUÂN THÀNH",358
6641,"XÃ HẠNH PHÚC",358
6642,"XÃ BẮC LƯƠNG",358
6643,"XÃ THỌ LẬP",358
6644,"XÃ THỌ HẢI",358
6645,"XÃ XUÂN GIANG",358
6646,"XÃ THỌ DIÊN",358
6647,"XÃ XUÂN PHÚ",358
6648,"XÃ XUÂN THẮNG",358
6649,"XÃ XUÂN LAM",358
6650,"XÃ THỌ MINH",358
6651,"XÃ QUẢNG PHÚ",358
6652,"XÃ PHÚ YÊN",358
6653,"XÃ XUÂN LAI",358
6654,"XÃ XUÂN MINH",358
6655,"XÃ THỌ LỘC",358
6656,"XÃ XUÂN HƯNG",358
6657,"XÃ XUÂN SƠN",358
6658,"XÃ XUÂN BÁI",358
6659,"XÃ XUÂN VINH",358
6660,"XÃ XUÂN TRƯỜNG",358
6661,"XÃ XUÂN YÊN",358
6662,"PHƯỜNG NGỌC TRẠO",359
6663,"PHƯỜNG LAM SƠN",359
6664,"PHƯỜNG BẮC SƠN",359
6665,"PHƯỜNG BA ĐÌNH",359
6666,"PHƯỜNG QUANG TRUNG",359
6667,"XÃ HÀ LAN",359
6668,"PHƯỜNG ĐÔNG SƠN",359
6669,"PHƯỜNG PHÚ SƠN",359
6670,"XÃ THIỆU CHÍNH",360
6671,"XÃ THIỆU VIÊN",360
6672,"XÃ THIỆU LONG",360
6673,"XÃ THIỆU PHÚC",360
6674,"XÃ THIỆU TRUNG",360
6675,"XÃ THIỆU TIẾN",360
6676,"XÃ THIỆU CÔNG",360
6677,"THỊ TRẤN VẠN HÀ",360
6678,"XÃ THIỆU NGỌC",360
6679,"XÃ THIỆU TOÁN",360
6680,"XÃ THIỆU THÀNH",360
6681,"XÃ THIỆU VŨ",360
6682,"XÃ THIỆU PHÚ",360
6683,"XÃ THIỆU NGUYÊN",360
6684,"XÃ THIỆU DUY",360
6685,"XÃ THIỆU KHÁNH",360
6686,"XÃ THIỆU GIAO",360
6687,"XÃ THIỆU ĐÔ",360
6688,"XÃ THIỆU CHÂU",360
6689,"XÃ THIỆU LÝ",360
6690,"XÃ THIỆU HÒA",360
6691,"XÃ THIỆU GIANG",360
6692,"XÃ THIỆU VÂN",360
6693,"XÃ THIỆU DƯƠNG",360
6694,"XÃ THIỆU TÂN",360
6695,"XÃ THIỆU MINH",360
6696,"XÃ THIỆU TÂM",360
6697,"XÃ THIỆU VẬN",360
6698,"XÃ THIỆU QUANG",360
6699,"XÃ THIỆU HỢP",360
6700,"XÃ THIỆU THỊNH",360
6701,"PHỐ HẬU HIỀN",360
6702,"NGÃ BA CHÈ",360
6703,"PHƯỜNG BẮC SƠN",361
6704,"PHƯỜNG TRUNG SƠN",361
6705,"PHƯỜNG TRƯỜNG SƠN",361
6706,"XÃ QUẢNG CƯ",361
6707,"XÃ QUẢNG TIẾN",361
6708,"XÃ CẨM SƠN",362
6709,"XÃ CAO SƠN",362
6710,"XÃ HOA SƠN",362
6711,"XÃ HỘI SƠN",362
6712,"XÃ HÙNG SƠN",362
6713,"XÃ LĨNH SƠN",362
6714,"XÃ TAM SƠN",362
6715,"XÃ TÀO SƠN",362
6716,"XÃ THẠCH SƠN",362
6717,"XÃ THÀNH SƠN",362
6718,"XÃ THỌ SƠN",362
6719,"XÃ TƯỜNG SƠN",362
6720,"THỊ TRẤN ANH SƠN",362
6721,"XÃ ĐỈNH SƠN",362
6722,"XÃ ĐỨC SƠN",362
6723,"XÃ KHAI SƠN",362
6724,"XÃ LẠNG SƠN",362
6725,"XÃ LONG SƠN",362
6726,"XÃ PHÚC SƠN",362
6727,"XÃ VĨNH SƠN",362
6728,"XÃ BÌNH SƠN",362
6729,"XÃ YÊN KHÊ",362
6730,"XÃ MÔN SƠN",362
6731,"XÃ LỤC DẠ",362
6732,"XÃ TIẾN THÀNH",362
6733,"XUÂN THÀNH",362
6734,"XÃ MÔN SƠN",363
6735,"XÃ BỒNG KHÊ",363
6736,"XÃ CHÂU KHÊ",363
6737,"XÃ CAM LÂM",363
6738,"XÃ LẠNG KHÊ",363
6739,"XÃ BÌNH CHUẨN",363
6740,"XÃ MẬU ĐỨC",363
6741,"THỊ TRẤN CON CUÔNG",363
6742,"XÃ ĐÔN PHỤC",363
6743,"XÃ THẠCH NGÀN",363
6744,"XÃ LỤC DẠ",363
6745,"XÃ YÊN KHÊ",363
6746,"XÃ CHI KHÊ",363
6747,"THỊ TRẤN HƯNG NGUYÊN",364
6748,"XÃ HƯNG TÂY",364
6749,"XÃ HƯNG ĐẠO",364
6750,"XÃ HƯNG MỸ",364
6751,"XÃ HƯNG THỊNH",364
6752,"XÃ HƯNG LĨNH",364
6753,"XÃ HƯNG THÔNG",364
6754,"XÃ HƯNG TÂN",364
6755,"XÃ HƯNG LỢI",364
6756,"XÃ HƯNG THẮNG",364
6757,"XÃ HƯNG PHÚC",364
6758,"XÃ HƯNG LONG",364
6759,"XÃ HƯNG TIẾN",364
6760,"XÃ HƯNG XÁ",364
6761,"XÃ HƯNG CHÂU",364
6762,"XÃ HƯNG XUÂN",364
6763,"XÃ HƯNG NHÂN",364
6764,"XÃ HƯNG PHÚ",364
6765,"XÃ HƯNG KHÁNH",364
6766,"XÃ HƯNG LAM",364
6767,"XÃ HƯNG TRUNG",364
6768,"XÃ HƯNG YÊN",364
6769,"XÃ HƯNG CHÍNH",364
6770,"XÃ NGHĨA HÒA",365
6771,"XÃ TÂY HIẾU",365
6772,"PHƯỜNG QUANG PHONG",365
6773,"PHƯỜNG QUANG TIẾN",365
6774,"PHƯỜNG LONG SƠN",365
6775,"XÃ NGHĨA TIẾN",365
6776,"XÃ NGHĨA MỸ",365
6777,"XÃ NGHĨA THUẬN",365
6778,"XÃ ĐÔNG HIẾU",365
6779,"PHƯỜNG HÒA HIẾU",365
6780,"XÃ CHÂU BÍNH",366
6781,"XÃ CHÂU HỘI",366
6782,"XÃ CHÂU NGA",366
6783,"XÃ CHÂU THẮNG",366
6784,"XÃ CHÂU HOÀN",366
6785,"THỊ TRẤN QUỲ CHÂU",366
6786,"XÃ CHÂU THUẬN",366
6787,"XÃ CHÂU TIẾN",366
6788,"XÃ CHÂU HẠNH",366
6789,"XÃ DIÊN LÃM",366
6790,"XÃ CHÂU PHONG",366
6791,"XÃ CHÂU BÌNH",366
6792,"PHƯỜNG NGHI THỦY",367
6793,"PHƯỜNG THU THỦY",367
6794,"PHƯỜNG NGHI HƯƠNG",367
6795,"PHƯỜNG NGHI TÂN",367
6796,"PHƯỜNG NGHI THU",367
